transect,pointID,year,month,day,date,day.of.year,start_time,species_code,species_common_name,TTFD,abundance3.3,abundance6.6,abundance10,vocalization,comments,latitude,longitude,elevation,ecoregion,temperature,sky,wind,sound.quality,observer,observer_code,observer_id,transcriber.comments,transcription.method,max.species.individuals,survey_duration
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,DEJU,Dark-eyed Junco,9.49,0,0,1,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,WAVI,Warbling Vireo,0.01,2,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,COYE,Common Yellowthroat,0.11,1,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,BLPW,Blackpoll Warbler,1.12,1,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,AMRO,American Robin,0.19,1,1,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,GCKI,Golden-crowned Kinglet,4.17,0,1,0,Calling,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,NOWA,Northern Waterthrush,0.03,1,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,PISI,Pine Siskin,1.09,2,1,0,Calling,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,SWTH,Swainson's Thrush,1.45,1,0,0,Calling,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,WIWA,Wilson's Warbler,0.09,1,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,WISN,Wilson's Snipe,3.26,0,1,0,Calling,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley53,2021,6,3,6/3/2021,154,5:59:00 AM,WTSP,White-throated Sparrow,0,1,0,0,Singing,NA,52.809,-118.009,1083,Montane,4.6,scattered,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,WAVI,Warbling Vireo,0.13,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,YRWA,Yellow-rumped Warbler,0.21,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,SWTH,Swainson's Thrush,0.11,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,RCKI,Ruby-crowned Kinglet,2,1,0,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,PISI,Pine Siskin,9.34,0,0,1,Calling,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,CHSP,Chipping Sparrow,0.01,1,2,1,Singing,Site tag 504,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,CAVI,Cassin's Vireo,0.07,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,BLPW,Blackpoll Warbler,0.13,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,ALFL,Alder Flycatcher,0.36,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,AMRO,American Robin,7.08,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2007,6,8,6/8/2007,159,6:51:00 AM,OCWA,Orange-crowned Warbler,0.05,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.8,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,RCKI,Ruby-crowned Kinglet,0.04,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,YRWA,Yellow-rumped Warbler,1.4,1,0,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,WIWA,Wilson's Warbler,0.29,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,WISN,Wilson's Snipe,1.02,1,1,1,Display flight,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,WETA,Western Tanager,2.23,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,COYE,Common Yellowthroat,4.16,0,1,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,PIWO,Pileated Woodpecker,0.24,1,1,1,Calling,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,LISP,Lincoln's Sparrow,0.07,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,GCKI,Golden-crowned Kinglet,8.48,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,DEJU,Dark-eyed Junco,7.21,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2008,6,4,6/4/2008,156,9:55:00 AM,SWTH,Swainson's Thrush,7.1,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,12.4,broken,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,LISP,Lincoln's Sparrow,0.55,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,TEWA,Tennessee Warbler,2.55,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,BLPW,Blackpoll Warbler,0.18,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,YRWA,Yellow-rumped Warbler,0.08,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,RCKI,Ruby-crowned Kinglet,0.2,1,2,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,PISI,Pine Siskin,1.55,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,COYE,Common Yellowthroat,0.1,1,1,2,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,CHSP,Chipping Sparrow,0.43,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,CAVI,Cassin's Vireo,0.04,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,AMRO,American Robin,1.11,1,0,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,CCSP,Clay-colored Sparrow,0.02,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2009,6,5,6/5/2009,156,6:06:00 AM,DEJU,Dark-eyed Junco,0.01,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,8.6,broken,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,OCWA,Orange-crowned Warbler,9.59,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,PISI,Pine Siskin,2.22,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,MOCH,Mountain Chickadee,2.18,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,LISP,Lincoln's Sparrow,2.13,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,COYE,Common Yellowthroat,0.02,1,1,2,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,CORA,Common Raven,1.01,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,CHSP,Chipping Sparrow,1.33,1,0,1,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,AMRO,American Robin,0.18,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,CAJA,Canada Jay,2.16,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2010,6,4,6/4/2010,155,6:19:00 AM,YRWA,Yellow-rumped Warbler,1.27,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,2.6,scattered,0,Good,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,LISP,Lincoln's Sparrow,2.38,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,YRWA,Yellow-rumped Warbler,3.42,0,1,1,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,WAVI,Warbling Vireo,2.13,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,SWTH,Swainson's Thrush,3.31,0,1,1,Calling,L- clipped (7.08),52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,RCKI,Ruby-crowned Kinglet,1.28,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,MAWA,Magnolia Warbler,0.05,1,1,1,Singing,see 8.38,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,CHSP,Chipping Sparrow,0.02,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,BLPW,Blackpoll Warbler,8.21,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2011,6,7,6/7/2011,158,5:47:00 AM,PISI,Pine Siskin,8.58,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,4.6,scattered,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,WAVI,Warbling Vireo,0.2,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,WIFL,Willow Flycatcher,0.05,1,2,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,SWTH,Swainson's Thrush,0.11,2,1,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,COYE,Common Yellowthroat,0.01,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,CHSP,Chipping Sparrow,0.02,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,BLPW,Blackpoll Warbler,1.08,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,AMRO,American Robin,2.44,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,RCKI,Ruby-crowned Kinglet,0.51,1,0,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2013,6,10,6/10/2013,161,6:24:00 AM,TEWA,Tennessee Warbler,0.04,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6.5,overcast,0,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,MALL,Mallard,3.17,1,1,0,Calling,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,YRWA,Yellow-rumped Warbler,7.2,0,0,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,TEWA,Tennessee Warbler,6.23,0,1,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,SPSA,Spotted Sandpiper,3.17,1,1,1,Calling,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,RCKI,Ruby-crowned Kinglet,0.01,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,LISP,Lincoln's Sparrow,0.51,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,CAVI,Cassin's Vireo,0.03,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,BLPW,Blackpoll Warbler,0.07,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2014,6,5,6/5/2014,156,6:23:00 AM,ALFL,Alder Flycatcher,0.43,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,3.3,broken,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,BLPW,Blackpoll Warbler,3.48,0,1,1,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,YEWA,Yellow Warbler,0.58,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,YRWA,Yellow-rumped Warbler,6.03,0,1,1,Calling,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,SWTH,Swainson's Thrush,0.07,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,SORA,Sora,6.21,0,1,0,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,RCKI,Ruby-crowned Kinglet,0.08,1,0,0,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,NOWA,Northern Waterthrush,1.05,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,MOCH,Mountain Chickadee,5.52,0,1,0,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,COYE,Common Yellowthroat,0.01,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,CEDW,Cedar Waxwing,1.39,2,0,0,Calling,NA,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2015,6,9,6/9/2015,160,6:08:00 AM,CHSP,Chipping Sparrow,0,1,1,0,Singing,COYE doing rattle call  sound alike in 3rd seg,52.806,-118.007,1097,Montane,7.1,clear,0,Good,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,NOWA,Northern Waterthrush,0,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,YRWA,Yellow-rumped Warbler,0.16,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,WISN,Wilson's Snipe,1.52,1,1,1,Calling,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,TEWA,Tennessee Warbler,0,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,SWTH,Swainson's Thrush,0,2,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,LISP,Lincoln's Sparrow,0.06,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,COYE,Common Yellowthroat,0.26,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,COLO,Common Loon,4.43,0,1,0,Calling,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,CHSP,Chipping Sparrow,1.07,1,2,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,BLPW,Blackpoll Warbler,0.09,1,1,1,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,AMRO,American Robin,1.51,1,0,0,Calling,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,ALFL,Alder Flycatcher,0.1,2,2,2,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Valley5,Valley54,2016,6,2,6/2/2016,154,6:11:00 AM,DEJU,Dark-eyed Junco,0.03,1,1,0,Singing,NA,52.806,-118.007,1097,Montane,6,overcast,0,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
